source_id,ra,dec,parallax,pmra,pmdec,radial_velocity,phot_g_mean_mag,phot_g_mean_flux,phot_bp_mean_flux,phot_rp_mean_flux
5303878757643473024,136.827653382654,-57.463620669691636,4.109220030884337,-21.435560118744203,25.361771981389097,12.498237,6.3690543,5.337342367704806E7,2.4988942339775413E7,4.0602167793721E7
5305373440633087360,143.61095283696628,-59.2297266018616,1.7232712450125363,-10.648675297404738,5.311597716750198,,4.0521374,4.5091191618819875E8,3.2839362475437266E8,2.0679697108838955E8
5328453186118458368,133.1607507336628,-48.35908745604942,3.230333439317959,-16.517097253694107,0.14884321314010546,,5.8763723,8.40229400592373E7,6.546987133411754E7,3.1818838137745626E7
5333074089931966592,178.74996543083657,-63.27918390306925,0.5163398626683956,-8.485339841091308,-0.7064853142376604,-26.84369,5.8308487,8.762081011837682E7,5.67384762535969E7,4.726403592345354E7
5335674056976877952,174.2500688439456,-61.28343770818835,13.836528948009816,-228.76717759392986,1.2813932973433422,2.724849,4.826005,2.210776448532249E8,9.635407156336388E7,1.768354672873971E8
5337105105696383360,167.14159637803903,-61.94716725389448,0.3850633831987077,-6.479859948480824,1.9001777936194428,,5.0380383,1.818576231382581E8,1.1504497381691363E8,9.896219745946038E7
5339420810299313280,168.01431585767799,-58.42336315330441,3.6852594384529254,-51.02566211717869,-1.3544148664333244,8.012642,4.824206,2.214442437622922E8,3.1940719627395466E7,3.053012194065954E8
5350430877380040192,162.35166706646487,-59.32381947705042,4.1546099011396915,-16.74311434777681,-6.767620151852506,,6.1189876,6.719728158276425E7,6.242349905000346E7,3.708173520483929E7
5354994812705906432,155.2282184580675,-56.043213855508675,2.26921620142227,-12.192322147047935,5.3667813440609216,,4.4914026,3.0087473620694333E8,2.329067528611788E8,1.190440268595237E8
4230890992445915008,306.1562771813536,1.0684267775132152,4.034888875162488,7.833605030955969,4.935318180713854,-15.60467,6.1376066,6.605475705414683E7,4.86198493897716E7,2.8189822325273015E7
4249558913183668352,302.79016701704256,6.348655382870269,1.7994947250192597,0.8932445747946584,11.1073604662124,19.27397,6.27104,5.841585054173578E7,1.055270419894922E7,7.488886757546651E7
4303735493232528640,298.01276545783395,11.626838524252257,37.002666811035404,-344.04204865139036,-334.6001305867717,-20.56037,5.9979544,7.512163531492575E7,4.0378627175162315E7,5.0074492669045195E7
4303843863840722944,299.0595314441736,11.423747544974889,14.74738808207032,32.74506351017215,5.630085300171265,-26.952309,5.2722955,1.4656439078758463E8,1.0640656312458491E8,6.280389765365301E7
4589549005370416256,271.885629543314,28.762527299687893,9.348675372084287,-0.017932031266073567,8.152661031385223,,3.8321147,5.522057126687438E8,4.030748428582716E8,2.448216939714683E8
4611303010423820032,271.1801393040726,40.084284834797046,19.14192026493879,25.48904738032988,23.22710771725442,4.0413465,6.414083,5.120513280141132E7,2.9816896679085817E7,3.1217746193265848E7
1862193748217511040,305.96533457942184,32.19013516248013,12.235863740155821,52.762030534432434,0.3087916684954274,-14.4722,3.9725595,4.852024088576981E8,1.818479190199917E8,4.231682138854732E8
1869712174357513472,314.30458944924635,35.31175914989469,2.6112727508863176,4.472783844985422,7.613113156231485,16.976706,6.0792475,6.970240118433484E7,2.4412077279804375E7,6.53404628419274E7
5892241070506893312,213.73787992366255,-57.086216997126535,7.604250220410643,-24.007315074087508,-20.736474067140435,,5.011469,1.8636280540151927E8,1.4179605612750608E8,8.27486515099674E7
5896467180877978496,211.44323918929237,-54.66947692062411,7.811034189466784,-53.62002857633096,-25.581808060639503,-23.483027,6.155255,6.498973403486035E7,4.238809026611672E7,3.387120741694099E7
6001701610563428224,234.51243809068475,-42.567086941005236,15.283840802055712,-153.15717572359418,55.96906682360425,,3.828281,5.541589998504931E8,1.9690924650279444E8,5.029461175599006E8
6073847509116962944,194.24232241360025,-54.5874229700957,8.081085449201089,-35.377446887277415,-15.252941669802913,10.16091,6.4713573,4.857399308162825E7,3.620175008666449E7,2.033547753083645E7
6092787730773333248,214.28922408264404,-46.91068962472099,-0.18847079814176293,-12.26293050934623,-2.845918223093228,-11.527364,6.4717927,4.855453018690547E7,1.4940740169491598E7,4.903601548582451E7
6112257264201415552,205.91694016400965,-42.06753157523003,2.4995393105093133,-13.039764625728932,-2.4504590176455947,-14.864251,5.9954934,7.529211048232697E7,5.8570141004220635E7,3.173894594719468E7
5869346798869225088,199.57382419838314,-61.32814648905854,3.1472180432394734,-4.7480538317272885,7.982944956736941,22.945112,5.6893587,9.981669314964223E7,1.4078222004163956E7,1.3581302814043817E8
5932748487665645824,240.4009096402406,-54.14324010755499,0.4188323006807985,-2.4750087358765667,-3.184421144213816,-39.395058,5.8869066,8.32116472756394E7,7495878.9822523985,1.260097933123553E8
